#\*l[\oA]	F(\*l)
 11043.3  9.98513e-01
 11043.9  1.00765e+00
 11044.6  9.88549e-01
 11045.2  9.68463e-01
 11045.8  9.41939e-01
 11046.5  9.54787e-01
 11047.1  9.49907e-01
 11047.7  9.82908e-01
 11048.4  9.82082e-01
 11049.0  9.38862e-01
 11049.6  1.05429e+00
 11050.3  9.93454e-01
 11050.9  9.99162e-01
 11051.5  9.33837e-01
 11052.2  9.09033e-01
 11052.8  9.20784e-01
 11053.4  8.69480e-01
 11054.1  9.12663e-01
 11054.7  9.11666e-01
 11055.4  9.67141e-01
 11056.0  9.27008e-01
 11056.6  9.90952e-01
 11057.3  1.02384e+00
 11057.9  9.30729e-01
 11058.5  9.75899e-01
 11059.2  8.28808e-01
 11059.8  8.95147e-01
 11060.4  8.37748e-01
 11061.1  9.43460e-01
 11061.7  9.01363e-01
 11062.3  8.79454e-01
 11063.0  9.26752e-01
 11063.6  9.66458e-01
